962,倬,倬,u502c,962.png
963,倭,倭,u502d,963.png
964,倶,倶,u5036,964.png
965,债,债,u503a,965.png
966,值,值,u503c,966.png
967,倾,倾,u503e,967.png
968,偃,偃,u5043,968.png
969,假,假,u5047,969.png
970,偈,偈,u5048,970.png
971,偉,偉,u5049,971.png
972,偌,偌,u504c,972.png
973,偎,偎,u504e,973.png
974,偏,偏,u504f,974.png
975,偕,偕,u5055,975.png
976,做,做,u505a,976.png
977,停,停,u505c,977.png
978,健,健,u5065,978.png
979,側,側,u5074,979.png
980,偵,偵,u5075,980.png
981,偶,偶,u5076,981.png
982,偷,偷,u5077,982.png
983,偻,偻,u507b,983.png
984,偽,偽,u507d,984.png
985,偿,偿,u507f,985.png
986,傀,傀,u5080,986.png
987,傅,傅,u5085,987.png
988,傍,傍,u508d,988.png
989,傑,傑,u5091,989.png
990,傘,傘,u5098,990.png
991,備,備,u5099,991.png
992,傚,傚,u509a,992.png
993,傢,傢,u50a2,993.png
994,傣,傣,u50a3,994.png
995,傥,傥,u50a5,995.png
996,储,储,u50a8,996.png
997,傩,傩,u50a9,997.png
998,催,催,u50ac,998.png
999,傭,傭,u50ad,999.png
1000,傲,傲,u50b2,1000.png
1001,傳,傳,u50b3,1001.png
1002,債,債,u50b5,1002.png
1003,傷,傷,u50b7,1003.png
1004,傻,傻,u50bb,1004.png
1005,傾,傾,u50be,1005.png
1006,僅,僅,u50c5,1006.png
1007,働,働,u50cd,1007.png
1008,像,像,u50cf,1008.png
1009,僑,僑,u50d1,1009.png
1010,僕,僕,u50d5,1010.png
1011,僖,僖,u50d6,1011.png
1012,僚,僚,u50da,1012.png
1013,僥,僥,u50e5,1013.png
1014,僧,僧,u50e7,1014.png
1015,僭,僭,u50ed,1015.png
1016,僮,僮,u50ee,1016.png
1017,僱,僱,u50f1,1017.png
1018,僵,僵,u50f5,1018.png
1019,價,價,u50f9,1019.png
1020,僻,僻,u50fb,1020.png
1021,儀,儀,u5100,1021.png
1022,儂,儂,u5102,1022.png
1023,億,億,u5104,1023.png
1024,儆,儆,u5106,1024.png
1025,儉,儉,u5109,1025.png
1026,儋,儋,u510b,1026.png
1027,儒,儒,u5112,1027.png
1028,儕,儕,u5115,1028.png
1029,儘,儘,u5118,1029.png
1030,償,償,u511f,1030.png
1031,儡,儡,u5121,1031.png
1032,優,優,u512a,1032.png
1033,儲,儲,u5132,1033.png
1034,儷,儷,u5137,1034.png
1035,儼,儼,u513c,1035.png
1036,儿,儿,u513f,1036.png
1037,兀,兀,u5140,1037.png
1038,允,允,u5141,1038.png
1039,元,元,u5143,1039.png
1040,兄,兄,u5144,1040.png
1041,充,充,u5145,1041.png
1042,兆,兆,u5146,1042.png
1043,兇,兇,u5147,1043.png
1044,先,先,u5148,1044.png
1045,光,光,u5149,1045.png
1046,克,克,u514b,1046.png
1047,兌,兌,u514c,1047.png
1048,免,免,u514d,1048.png
1049,児,児,u5150,1049.png
1050,兑,兑,u5151,1050.png
1051,兒,兒,u5152,1051.png
1052,兔,兔,u5154,1052.png
1053,兖,兖,u5156,1053.png
1054,党,党,u515a,1054.png
1055,兜,兜,u515c,1055.png
1056,兢,兢,u5162,1056.png
1057,入,入,u5165,1057.png
1058,內,內,u5167,1058.png
1059,全,全,u5168,1059.png
1060,兩,兩,u5169,1060.png
1061,八,八,u516b,1061.png
1062,公,公,u516c,1062.png
1063,六,六,u516d,1063.png
1064,兮,兮,u516e,1064.png
1065,兰,兰,u5170,1065.png
1066,共,共,u5171,1066.png
1067,兲,兲,u5172,1067.png
1068,关,关,u5173,1068.png
1069,兴,兴,u5174,1069.png
1070,兵,兵,u5175,1070.png
1071,其,其,u5176,1071.png
1072,具,具,u5177,1072.png
1073,典,典,u5178,1073.png
1074,兹,兹,u5179,1074.png
1075,养,养,u517b,1075.png
1076,兼,兼,u517c,1076.png
1077,兽,兽,u517d,1077.png
1078,冀,冀,u5180,1078.png
1079,内,内,u5185,1079.png
1080,円,円,u5186,1080.png
1081,冇,冇,u5187,1081.png
1082,冈,冈,u5188,1082.png
1083,冉,冉,u5189,1083.png
1084,冊,冊,u518a,1084.png
1085,册,册,u518c,1085.png
1086,再,再,u518d,1086.png
1087,冏,冏,u518f,1087.png
1088,冒,冒,u5192,1088.png
1089,冕,冕,u5195,1089.png
1090,冗,冗,u5197,1090.png
1091,写,写,u5199,1091.png
1092,军,军,u519b,1092.png
1093,农,农,u519c,1093.png
1094,冠,冠,u51a0,1094.png
1095,冢,冢,u51a2,1095.png
1096,冤,冤,u51a4,1096.png
1097,冥,冥,u51a5,1097.png
1098,冨,冨,u51a8,1098.png
1099,冪,冪,u51aa,1099.png
1100,冬,冬,u51ac,1100.png
1101,冯,冯,u51af,1101.png
1102,冰,冰,u51b0,1102.png
1103,冲,冲,u51b2,1103.png
1104,决,决,u51b3,1104.png
1105,况,况,u51b5,1105.png
1106,冶,冶,u51b6,1106.png
1107,冷,冷,u51b7,1107.png
1108,冻,冻,u51bb,1108.png
1109,冼,冼,u51bc,1109.png
1110,冽,冽,u51bd,1110.png
1111,冾,冾,u51be,1111.png
1112,净,净,u51c0,1112.png
1113,凄,凄,u51c4,1113.png
1114,准,准,u51c6,1114.png
1115,凇,凇,u51c7,1115.png
1116,凈,凈,u51c8,1116.png
1117,凉,凉,u51c9,1117.png
1118,凋,凋,u51cb,1118.png
1119,凌,凌,u51cc,1119.png
1120,凍,凍,u51cd,1120.png
1121,减,减,u51cf,1121.png
1122,凑,凑,u51d1,1122.png
1123,凛,凛,u51db,1123.png
1124,凜,凜,u51dc,1124.png
1125,凝,凝,u51dd,1125.png
1126,几,几,u51e0,1126.png
1127,凡,凡,u51e1,1127.png
1128,凤,凤,u51e4,1128.png
1129,処,処,u51e6,1129.png
1130,凪,凪,u51ea,1130.png
1131,凭,凭,u51ed,1131.png
1132,凯,凯,u51ef,1132.png
1133,凰,凰,u51f0,1133.png
1134,凱,凱,u51f1,1134.png
1135,凳,凳,u51f3,1135.png
1136,凶,凶,u51f6,1136.png
1137,凸,凸,u51f8,1137.png
1138,凹,凹,u51f9,1138.png
1139,出,出,u51fa,1139.png
1140,击,击,u51fb,1140.png
1141,函,函,u51fd,1141.png
1142,凿,凿,u51ff,1142.png
1143,刀,刀,u5200,1143.png
1144,刁,刁,u5201,1144.png
1145,刃,刃,u5203,1145.png
1146,分,分,u5206,1146.png
1147,切,切,u5207,1147.png
1148,刈,刈,u5208,1148.png
1149,刊,刊,u520a,1149.png
1150,刍,刍,u520d,1150.png
1151,刎,刎,u520e,1151.png
1152,刑,刑,u5211,1152.png
1153,划,划,u5212,1153.png
1154,列,列,u5217,1154.png
1155,刘,刘,u5218,1155.png
1156,则,则,u5219,1156.png
1157,刚,刚,u521a,1157.png
1158,创,创,u521b,1158.png
1159,初,初,u521d,1159.png
1160,删,删,u5220,1160.png
1161,判,判,u5224,1161.png
1162,別,別,u5225,1162.png
1163,刨,刨,u5228,1163.png
1164,利,利,u5229,1164.png
1165,刪,刪,u522a,1165.png
1166,别,别,u522b,1166.png
1167,刮,刮,u522e,1167.png
1168,到,到,u5230,1168.png
1169,制,制,u5236,1169.png
1170,刷,刷,u5237,1170.png
1171,券,券,u5238,1171.png
1172,刹,刹,u5239,1172.png
1173,刺,刺,u523a,1173.png
1174,刻,刻,u523b,1174.png
1175,刽,刽,u523d,1175.png
1176,剁,剁,u5241,1176.png
1177,剂,剂,u5242,1177.png
1178,剃,剃,u5243,1178.png
1179,則,則,u5247,1179.png
1180,剉,剉,u5249,1180.png
1181,削,削,u524a,1181.png
1182,剋,剋,u524b,1182.png
1183,剌,剌,u524c,1183.png
1184,前,前,u524d,1184.png
1185,剎,剎,u524e,1185.png
1186,剐,剐,u5250,1186.png
1187,剑,剑,u5251,1187.png
1188,剔,剔,u5254,1188.png
1189,剖,剖,u5256,1189.png
1190,剛,剛,u525b,1190.png
1191,剜,剜,u525c,1191.png
1192,剝,剝,u525d,1192.png
1193,剣,剣,u5263,1193.png
1194,剤,剤,u5264,1194.png
1195,剥,剥,u5265,1195.png
1196,剧,剧,u5267,1196.png
1197,剩,剩,u5269,1197.png
1198,剪,剪,u526a,1198.png
1199,副,副,u526f,1199.png
1200,割,割,u5272,1200.png
1201,創,創,u5275,1201.png
1202,剷,剷,u5277,1202.png
1203,剽,剽,u527d,1203.png
1204,剿,剿,u527f,1204.png
1205,劃,劃,u5283,1205.png
1206,劇,劇,u5287,1206.png
1207,劈,劈,u5288,1207.png
1208,劉,劉,u5289,1208.png
1209,劊,劊,u528a,1209.png
1210,劍,劍,u528d,1210.png
1211,劏,劏,u528f,1211.png
1212,劑,劑,u5291,1212.png
1213,力,力,u529b,1213.png
1214,劝,劝,u529d,1214.png
1215,办,办,u529e,1215.png
1216,功,功,u529f,1216.png
1217,加,加,u52a0,1217.png
1218,务,务,u52a1,1218.png
1219,劣,劣,u52a3,1219.png
1220,动,动,u52a8,1220.png
1221,助,助,u52a9,1221.png
1222,努,努,u52aa,1222.png
1223,劫,劫,u52ab,1223.png
1224,劭,劭,u52ad,1224.png
1225,励,励,u52b1,1225.png
1226,劲,劲,u52b2,1226.png
1227,劳,劳,u52b3,1227.png
1228,労,労,u52b4,1228.png
1229,劵,劵,u52b5,1229.png
1230,効,効,u52b9,1230.png
1231,劾,劾,u52be,1231.png
1232,势,势,u52bf,1232.png
1233,勁,勁,u52c1,1233.png
1234,勃,勃,u52c3,1234.png
1235,勇,勇,u52c7,1235.png
1236,勉,勉,u52c9,1236.png
1237,勋,勋,u52cb,1237.png
1238,勐,勐,u52d0,1238.png
1239,勒,勒,u52d2,1239.png
1240,動,動,u52d5,1240.png
1241,勖,勖,u52d6,1241.png
1242,勘,勘,u52d8,1242.png
1243,務,務,u52d9,1243.png
1244,勛,勛,u52db,1244.png
1245,勝,勝,u52dd,1245.png
1246,勞,勞,u52de,1246.png
1247,募,募,u52df,1247.png
1248,勢,勢,u52e2,1248.png
1249,勤,勤,u52e4,1249.png
1250,勧,勧,u52e7,1250.png
1251,勳,勳,u52f3,1251.png
1252,勵,勵,u52f5,1252.png
1253,勸,勸,u52f8,1253.png
1254,勺,勺,u52fa,1254.png
1255,勻,勻,u52fb,1255.png
1256,勾,勾,u52fe,1256.png
1257,勿,勿,u52ff,1257.png
1258,匀,匀,u5300,1258.png
1259,包,包,u5305,1259.png
1260,匆,匆,u5306,1260.png
1261,匈,匈,u5308,1261.png
1262,匍,匍,u530d,1262.png
1263,匐,匐,u5310,1263.png
1264,匕,匕,u5315,1264.png
1265,化,化,u5316,1265.png
1266,北,北,u5317,1266.png
1267,匙,匙,u5319,1267.png
1268,匝,匝,u531d,1268.png
1269,匠,匠,u5320,1269.png
1270,匡,匡,u5321,1270.png
1271,匣,匣,u5323,1271.png
1272,匪,匪,u532a,1272.png
1273,匮,匮,u532e,1273.png
1274,匯,匯,u532f,1274.png
1275,匱,匱,u5331,1275.png
1276,匹,匹,u5339,1276.png
1277,区,区,u533a,1277.png
1278,医,医,u533b,1278.png
1279,匾,匾,u533e,1279.png
1280,匿,匿,u533f,1280.png
1281,區,區,u5340,1281.png
1282,十,十,u5341,1282.png
1283,千,千,u5343,1283.png
1284,卅,卅,u5345,1284.png
1285,升,升,u5347,1285.png
1286,午,午,u5348,1286.png
1287,卉,卉,u5349,1287.png
1288,半,半,u534a,1288.png
1289,卍,卍,u534d,1289.png
1290,华,华,u534e,1290.png
1291,协,协,u534f,1291.png
1292,卑,卑,u5351,1292.png
1293,卒,卒,u5352,1293.png
1294,卓,卓,u5353,1294.png
1295,協,協,u5354,1295.png
1296,单,单,u5355,1296.png
1297,卖,卖,u5356,1297.png
1298,南,南,u5357,1298.png
1299,単,単,u5358,1299.png
1300,博,博,u535a,1300.png
1301,卜,卜,u535c,1301.png
1302,卞,卞,u535e,1302.png
1303,卟,卟,u535f,1303.png
1304,占,占,u5360,1304.png
1305,卡,卡,u5361,1305.png
1306,卢,卢,u5362,1306.png
1307,卤,卤,u5364,1307.png
1308,卦,卦,u5366,1308.png
1309,卧,卧,u5367,1309.png
1310,卫,卫,u536b,1310.png
1311,卮,卮,u536e,1311.png
1312,卯,卯,u536f,1312.png
1313,印,印,u5370,1313.png
1314,危,危,u5371,1314.png
1315,即,即,u5373,1315.png
1316,却,却,u5374,1316.png
1317,卵,卵,u5375,1317.png
1318,卷,卷,u5377,1318.png
1319,卸,卸,u5378,1319.png
1320,卻,卻,u537b,1320.png
1321,卿,卿,u537f,1321.png
1322,厂,厂,u5382,1322.png
1323,厄,厄,u5384,1323.png
1324,厅,厅,u5385,1324.png
1325,历,历,u5386,1325.png
1326,厉,厉,u5389,1326.png
1327,压,压,u538b,1327.png
1328,厌,厌,u538c,1328.png
1329,厕,厕,u5395,1329.png
1330,厘,厘,u5398,1330.png
1331,厚,厚,u539a,1331.png
1332,厝,厝,u539d,1332.png
1333,原,原,u539f,1333.png
1334,厢,厢,u53a2,1334.png
1335,厥,厥,u53a5,1335.png
1336,厦,厦,u53a6,1336.png
1337,厨,厨,u53a8,1337.png
1338,厩,厩,u53a9,1338.png
1339,厭,厭,u53ad,1339.png
1340,厮,厮,u53ae,1340.png
1341,厲,厲,u53b2,1341.png
1342,厳,厳,u53b3,1342.png
1343,去,去,u53bb,1343.png
1344,县,县,u53bf,1344.png
1345,叁,叁,u53c1,1345.png
1346,参,参,u53c2,1346.png
1347,參,參,u53c3,1347.png
1348,又,又,u53c8,1348.png
1349,叉,叉,u53c9,1349.png
1350,及,及,u53ca,1350.png
1351,友,友,u53cb,1351.png
1352,双,双,u53cc,1352.png
1353,反,反,u53cd,1353.png
1354,収,収,u53ce,1354.png
1355,发,发,u53d1,1355.png
1356,叔,叔,u53d4,1356.png
1357,取,取,u53d6,1357.png
1358,受,受,u53d7,1358.png
1359,变,变,u53d8,1359.png
1360,叙,叙,u53d9,1360.png
1361,叛,叛,u53db,1361.png
1362,叟,叟,u53df,1362.png
1363,叠,叠,u53e0,1363.png
1364,叡,叡,u53e1,1364.png
1365,叢,叢,u53e2,1365.png
1366,口,口,u53e3,1366.png
1367,古,古,u53e4,1367.png
1368,句,句,u53e5,1368.png
1369,另,另,u53e6,1369.png
1370,叨,叨,u53e8,1370.png
1371,叩,叩,u53e9,1371.png
1372,只,只,u53ea,1372.png
1373,叫,叫,u53eb,1373.png
1374,召,召,u53ec,1374.png
1375,叭,叭,u53ed,1375.png
1376,叮,叮,u53ee,1376.png
1377,可,可,u53ef,1377.png
1378,台,台,u53f0,1378.png
1379,叱,叱,u53f1,1379.png
1380,史,史,u53f2,1380.png
1381,右,右,u53f3,1381.png
1382,叵,叵,u53f5,1382.png
1383,叶,叶,u53f6,1383.png
1384,号,号,u53f7,1384.png
1385,司,司,u53f8,1385.png
1386,叹,叹,u53f9,1386.png
1387,叻,叻,u53fb,1387.png
1388,叼,叼,u53fc,1388.png
1389,叽,叽,u53fd,1389.png
1390,吁,吁,u5401,1390.png
1391,吃,吃,u5403,1391.png
1392,各,各,u5404,1392.png
1393,吆,吆,u5406,1393.png
1394,合,合,u5408,1394.png
1395,吉,吉,u5409,1395.png
1396,吊,吊,u540a,1396.png
1397,吋,吋,u540b,1397.png
1398,同,同,u540c,1398.png
1399,名,名,u540d,1399.png
1400,后,后,u540e,1400.png
1401,吏,吏,u540f,1401.png
1402,吐,吐,u5410,1402.png
1403,向,向,u5411,1403.png
1404,吒,吒,u5412,1404.png
1405,吓,吓,u5413,1405.png
1406,吕,吕,u5415,1406.png
1407,吖,吖,u5416,1407.png
1408,吗,吗,u5417,1408.png
1409,君,君,u541b,1409.png
1410,吝,吝,u541d,1410.png
1411,吞,吞,u541e,1411.png
1412,吟,吟,u541f,1412.png
1413,吠,吠,u5420,1413.png
1414,吡,吡,u5421,1414.png
1415,否,否,u5426,1415.png
1416,吧,吧,u5427,1416.png
1417,吨,吨,u5428,1417.png
1418,吩,吩,u5429,1418.png
1419,含,含,u542b,1419.png
1420,听,听,u542c,1420.png
1421,吭,吭,u542d,1421.png
1422,吮,吮,u542e,1422.png
1423,启,启,u542f,1423.png
1424,吱,吱,u5431,1424.png
1425,吳,吳,u5433,1425.png
1426,吴,吴,u5434,1426.png
1427,吵,吵,u5435,1427.png
1428,吶,吶,u5436,1428.png
1429,吸,吸,u5438,1429.png
1430,吹,吹,u5439,1430.png
1431,吻,吻,u543b,1431.png
1432,吼,吼,u543c,1432.png
1433,吽,吽,u543d,1433.png
1434,吾,吾,u543e,1434.png
1435,呀,呀,u5440,1435.png
1436,呂,呂,u5442,1436.png
1437,呃,呃,u5443,1437.png
1438,呆,呆,u5446,1438.png
1439,呈,呈,u5448,1439.png
1440,告,告,u544a,1440.png
1441,呋,呋,u544b,1441.png
1442,呎,呎,u544e,1442.png
1443,呐,呐,u5450,1443.png
1444,呓,呓,u5453,1444.png
1445,呕,呕,u5455,1445.png
1446,呗,呗,u5457,1446.png
1447,员,员,u5458,1447.png
1448,呛,呛,u545b,1448.png
1449,呜,呜,u545c,1449.png
1450,呢,呢,u5462,1450.png
1451,呤,呤,u5464,1451.png
1452,呦,呦,u5466,1452.png
1453,周,周,u5468,1453.png
1454,呱,呱,u5471,1454.png
1455,呲,呲,u5472,1455.png
1456,味,味,u5473,1456.png
1457,呵,呵,u5475,1457.png
1458,呷,呷,u5477,1458.png
1459,呸,呸,u5478,1459.png
1460,呻,呻,u547b,1460.png
1461,呼,呼,u547c,1461.png
1462,命,命,u547d,1462.png
1463,咀,咀,u5480,1463.png
1464,咁,咁,u5481,1464.png
1465,咂,咂,u5482,1465.png
1466,咄,咄,u5484,1466.png
1467,咆,咆,u5486,1467.png
1468,咋,咋,u548b,1468.png
1469,和,和,u548c,1469.png
1470,咎,咎,u548e,1470.png
1471,咏,咏,u548f,1471.png
1472,咐,咐,u5490,1472.png
1473,咒,咒,u5492,1473.png
1474,咔,咔,u5494,1474.png
1475,咕,咕,u5495,1475.png
1476,咖,咖,u5496,1476.png
1477,咗,咗,u5497,1477.png
1478,咘,咘,u5498,1478.png
1479,咙,咙,u5499,1479.png
1480,咚,咚,u549a,1480.png
1481,咛,咛,u549b,1481.png
1482,咣,咣,u54a3,1482.png
1483,咤,咤,u54a4,1483.png
1484,咦,咦,u54a6,1484.png
1485,咧,咧,u54a7,1485.png
1486,咨,咨,u54a8,1486.png
1487,咩,咩,u54a9,1487.png
1488,咪,咪,u54aa,1488.png
1489,咫,咫,u54ab,1489.png
1490,咬,咬,u54ac,1490.png
1491,咭,咭,u54ad,1491.png
1492,咯,咯,u54af,1492.png
1493,咱,咱,u54b1,1493.png
1494,咲,咲,u54b2,1494.png
1495,咳,咳,u54b3,1495.png
1496,咸,咸,u54b8,1496.png
1497,咻,咻,u54bb,1497.png
1498,咽,咽,u54bd,1498.png
1499,咿,咿,u54bf,1499.png
1500,哀,哀,u54c0,1500.png
1501,品,品,u54c1,1501.png
1502,哂,哂,u54c2,1502.png
1503,哄,哄,u54c4,1503.png
1504,哆,哆,u54c6,1504.png
1505,哇,哇,u54c7,1505.png
1506,哈,哈,u54c8,1506.png
1507,哉,哉,u54c9,1507.png
1508,哋,哋,u54cb,1508.png
1509,哌,哌,u54cc,1509.png
1510,响,响,u54cd,1510.png
1511,哎,哎,u54ce,1511.png
1512,哏,哏,u54cf,1512.png
1513,哐,哐,u54d0,1513.png
1514,哑,哑,u54d1,1514.png
1515,哒,哒,u54d2,1515.png
1516,哔,哔,u54d4,1516.png
1517,哗,哗,u54d7,1517.png
1518,哟,哟,u54df,1518.png
1519,員,員,u54e1,1519.png
1520,哥,哥,u54e5,1520.png
1521,哦,哦,u54e6,1521.png
1522,哧,哧,u54e7,1522.png
1523,哨,哨,u54e8,1523.png
1524,哩,哩,u54e9,1524.png
1525,哪,哪,u54ea,1525.png
1526,哭,哭,u54ed,1526.png
1527,哮,哮,u54ee,1527.png
1528,哲,哲,u54f2,1528.png
1529,哺,哺,u54fa,1529.png
1530,哼,哼,u54fc,1530.png
1531,哽,哽,u54fd,1531.png
1532,唁,唁,u5501,1532.png
1533,唄,唄,u5504,1533.png
1534,唆,唆,u5506,1534.png
1535,唇,唇,u5507,1535.png
1536,唉,唉,u5509,1536.png
1537,唏,唏,u550f,1537.png
1538,唐,唐,u5510,1538.png
1539,唑,唑,u5511,1539.png
1540,唔,唔,u5514,1540.png
1541,唠,唠,u5520,1541.png
1542,唤,唤,u5524,1542.png
1543,唧,唧,u5527,1543.png
1544,唬,唬,u552c,1544.png
1545,售,售,u552e,1545.png
1546,唯,唯,u552f,1546.png
1547,唰,唰,u5530,1547.png
1548,唱,唱,u5531,1548.png
1549,唳,唳,u5533,1549.png
1550,唷,唷,u5537,1550.png
1551,唸,唸,u5538,1551.png
1552,唾,唾,u553e,1552.png
1553,啃,啃,u5543,1553.png
1554,啄,啄,u5544,1554.png
1555,商,商,u5546,1555.png
1556,啉,啉,u5549,1556.png
1557,啊,啊,u554a,1557.png
1558,問,問,u554f,1558.png
1559,啓,啓,u5553,1559.png
1560,啕,啕,u5555,1560.png
1561,啖,啖,u5556,1561.png
1562,啜,啜,u555c,1562.png
1563,啞,啞,u555e,1563.png
1564,啟,啟,u555f,1564.png
1565,啡,啡,u5561,1565.png
1566,啤,啤,u5564,1566.png
1567,啥,啥,u5565,1567.png
1568,啦,啦,u5566,1568.png
1569,啧,啧,u5567,1569.png
1570,啪,啪,u556a,1570.png
1571,啫,啫,u556b,1571.png
1572,啬,啬,u556c,1572.png
1573,啮,啮,u556e,1573.png
1574,啰,啰,u5570,1574.png
1575,啱,啱,u5571,1575.png
1576,啲,啲,u5572,1576.png
1577,啵,啵,u5575,1577.png
1578,啶,啶,u5576,1578.png
1579,啷,啷,u5577,1579.png
1580,啸,啸,u5578,1580.png
1581,啻,啻,u557b,1581.png
1582,啼,啼,u557c,1582.png
1583,啾,啾,u557e,1583.png
1584,喀,喀,u5580,1584.png
1585,喂,喂,u5582,1585.png
1586,喃,喃,u5583,1586.png
1587,善,善,u5584,1587.png
1588,喆,喆,u5586,1588.png
1589,喇,喇,u5587,1589.png
1590,喉,喉,u5589,1590.png
1591,喊,喊,u558a,1591.png
1592,喋,喋,u558b,1592.png
1593,喎,喎,u558e,1593.png
1594,喏,喏,u558f,1594.png
1595,喔,喔,u5594,1595.png
1596,喘,喘,u5598,1596.png
1597,喙,喙,u5599,1597.png
1598,喚,喚,u559a,1598.png
1599,喜,喜,u559c,1599.png
1600,喝,喝,u559d,1600.png
1601,喟,喟,u559f,1601.png
1602,喧,喧,u55a7,1602.png
1603,喪,喪,u55aa,1603.png
1604,喫,喫,u55ab,1604.png
1605,喬,喬,u55ac,1605.png
1606,單,單,u55ae,1606.png
1607,喰,喰,u55b0,1607.png
1608,喱,喱,u55b1,1608.png
1609,喲,喲,u55b2,1609.png
1610,喳,喳,u55b3,1610.png
1611,喵,喵,u55b5,1611.png
1612,営,営,u55b6,1612.png
1613,喷,喷,u55b7,1613.png
1614,喹,喹,u55b9,1614.png
1615,喺,喺,u55ba,1615.png
1616,喻,喻,u55bb,1616.png
1617,喽,喽,u55bd,1617.png
1618,嗅,嗅,u55c5,1618.png
1619,嗆,嗆,u55c6,1619.png
1620,嗇,嗇,u55c7,1620.png
1621,嗎,嗎,u55ce,1621.png
1622,嗑,嗑,u55d1,1622.png
1623,嗒,嗒,u55d2,1623.png
1624,嗓,嗓,u55d3,1624.png
1625,嗔,嗔,u55d4,1625.png
1626,嗖,嗖,u55d6,1626.png
1627,嗚,嗚,u55da,1627.png
1628,嗜,嗜,u55dc,1628.png
1629,嗝,嗝,u55dd,1629.png
1630,嗟,嗟,u55df,1630.png
1631,嗡,嗡,u55e1,1631.png
1632,嗣,嗣,u55e3,1632.png
1633,嗤,嗤,u55e4,1633.png
1634,嗦,嗦,u55e6,1634.png
1635,嗨,嗨,u55e8,1635.png
1636,嗪,嗪,u55ea,1636.png
1637,嗬,嗬,u55ec,1637.png
1638,嗯,嗯,u55ef,1638.png
1639,嗰,嗰,u55f0,1639.png
1640,嗲,嗲,u55f2,1640.png
1641,嗳,嗳,u55f3,1641.png
1642,嗶,嗶,u55f6,1642.png
1643,嗷,嗷,u55f7,1643.png
1644,嗽,嗽,u55fd,1644.png
1645,嘀,嘀,u5600,1645.png
1646,嘅,嘅,u5605,1646.png
1647,嘆,嘆,u5606,1647.png
1648,嘈,嘈,u5608,1648.png
1649,嘉,嘉,u5609,1649.png
1650,嘌,嘌,u560c,1650.png
1651,嘍,嘍,u560d,1651.png
1652,嘎,嘎,u560e,1652.png
1653,嘔,嘔,u5614,1653.png
1654,嘖,嘖,u5616,1654.png
1655,嘗,嘗,u5617,1655.png
1656,嘘,嘘,u5618,1656.png
1657,嘚,嘚,u561a,1657.png
1658,嘛,嘛,u561b,1658.png
1659,嘜,嘜,u561c,1659.png
1660,嘞,嘞,u561e,1660.png
1661,嘟,嘟,u561f,1661.png
1662,嘢,嘢,u5622,1662.png
1663,嘣,嘣,u5623,1663.png
1664,嘤,嘤,u5624,1664.png
1665,嘧,嘧,u5627,1665.png
1666,嘩,嘩,u5629,1666.png
1667,嘭,嘭,u562d,1667.png
1668,嘮,嘮,u562e,1668.png
1669,嘯,嘯,u562f,1669.png
1670,嘰,嘰,u5630,1670.png
1671,嘱,嘱,u5631,1671.png
1672,嘲,嘲,u5632,1672.png
1673,嘴,嘴,u5634,1673.png
1674,嘶,嘶,u5636,1674.png
1675,嘸,嘸,u5638,1675.png
1676,嘹,嘹,u5639,1676.png
1677,嘻,嘻,u563b,1677.png
1678,嘿,嘿,u563f,1678.png
1679,噁,噁,u5641,1679.png
1680,噌,噌,u564c,1680.png
1681,噎,噎,u564e,1681.png
1682,噓,噓,u5653,1682.png
1683,噔,噔,u5654,1683.png
1684,噗,噗,u5657,1684.png
1685,噙,噙,u5659,1685.png
1686,噜,噜,u565c,1686.png
1687,噠,噠,u5660,1687.png
1688,噢,噢,u5662,1688.png
1689,噤,噤,u5664,1689.png
1690,器,器,u5668,1690.png
1691,噩,噩,u5669,1691.png
1692,噪,噪,u566a,1692.png
1693,噬,噬,u566c,1693.png
1694,噱,噱,u5671,1694.png
1695,噴,噴,u5674,1695.png
1696,噶,噶,u5676,1696.png
1697,噸,噸,u5678,1697.png
1698,噹,噹,u5679,1698.png
1699,噻,噻,u567b,1699.png
1700,噼,噼,u567c,1700.png
1701,嚀,嚀,u5680,1701.png
1702,嚇,嚇,u5687,1702.png
1703,嚎,嚎,u568e,1703.png
1704,嚏,嚏,u568f,1704.png
1705,嚐,嚐,u5690,1705.png
1706,嚓,嚓,u5693,1706.png
1707,嚕,嚕,u5695,1707.png
1708,嚟,嚟,u569f,1708.png
1709,嚣,嚣,u56a3,1709.png
1710,嚥,嚥,u56a5,1710.png
1711,嚨,嚨,u56a8,1711.png
1712,嚮,嚮,u56ae,1712.png
1713,嚴,嚴,u56b4,1713.png
1714,嚷,嚷,u56b7,1714.png
1715,嚼,嚼,u56bc,1715.png
1716,囂,囂,u56c2,1716.png
1717,囉,囉,u56c9,1717.png
1718,囊,囊,u56ca,1718.png
1719,囍,囍,u56cd,1719.png
1720,囑,囑,u56d1,1720.png
1721,囔,囔,u56d4,1721.png
1722,囗,囗,u56d7,1722.png
1723,囚,囚,u56da,1723.png
1724,四,四,u56db,1724.png
1725,囝,囝,u56dd,1725.png
1726,回,回,u56de,1726.png
1727,囟,囟,u56df,1727.png
1728,因,因,u56e0,1728.png
1729,囡,囡,u56e1,1729.png
1730,团,团,u56e2,1730.png
1731,団,団,u56e3,1731.png
1732,囤,囤,u56e4,1732.png
1733,囧,囧,u56e7,1733.png
1734,囪,囪,u56ea,1734.png
1735,囫,囫,u56eb,1735.png
1736,园,园,u56ed,1736.png
1737,困,困,u56f0,1737.png
1738,囱,囱,u56f1,1738.png
